Categoría,Producto,Presentación,anio,mes,Fecha_mes,cantidad_total_mes,num_pedidos,num_clientes,lag_1,lag_2,lag_3,media_movil_3,mes_seno,mes_coseno
Quesos,Queso gruyere,Bloque 300g,2024,11,2024-11-01,4185,9,8,2515.0,3565.0,3297.0,3125.6666666666665,-0.5000000000000004,0.8660254037844384
Quesos,Queso gruyere,Bloque 300g,2024,12,2024-12-01,3398,8,7,4185.0,2515.0,3565.0,3421.6666666666665,-2.4492935982947064e-16,1.0
Quesos,Queso havarti,Bloque 200g,2024,4,2024-04-01,4086,7,7,6846.0,6160.0,4794.0,5933.333333333333,0.8660254037844387,-0.4999999999999998
Quesos,Queso havarti,Bloque 200g,2024,5,2024-05-01,6331,13,8,4086.0,6846.0,6160.0,5697.333333333333,0.49999999999999994,-0.8660254037844387
Quesos,Queso havarti,Bloque 200g,2024,6,2024-06-01,9209,16,12,6331.0,4086.0,6846.0,5754.333333333333,1.2246467991473532e-16,-1.0
Quesos,Queso havarti,Bloque 200g,2024,7,2024-07-01,2029,4,4,9209.0,6331.0,4086.0,6542.0,-0.4999999999999997,-0.8660254037844388
Quesos,Queso havarti,Bloque 200g,2024,8,2024-08-01,5115,8,6,2029.0,9209.0,6331.0,5856.333333333333,-0.8660254037844385,-0.5000000000000004
Quesos,Queso havarti,Bloque 200g,2024,9,2024-09-01,2415,5,4,5115.0,2029.0,9209.0,5451.0,-1.0,-1.8369701987210297e-16
Quesos,Queso havarti,Bloque 200g,2024,10,2024-10-01,3974,10,10,2415.0,5115.0,2029.0,3186.3333333333335,-0.8660254037844386,0.5000000000000001
Quesos,Queso havarti,Bloque 200g,2024,11,2024-11-01,6247,10,7,3974.0,2415.0,5115.0,3834.6666666666665,-0.5000000000000004,0.8660254037844384
Quesos,Queso havarti,Bloque 200g,2024,12,2024-12-01,2880,5,4,6247.0,3974.0,2415.0,4212.0,-2.4492935982947064e-16,1.0
Quesos,Queso mozzarella,Paquete 200g,2024,4,2024-04-01,6043,10,8,5689.0,3574.0,3516.0,4259.666666666667,0.8660254037844387,-0.4999999999999998
Quesos,Queso mozzarella,Paquete 200g,2024,5,2024-05-01,6619,13,9,6043.0,5689.0,3574.0,5102.0,0.49999999999999994,-0.8660254037844387
Quesos,Queso mozzarella,Paquete 200g,2024,6,2024-06-01,5063,9,9,6619.0,6043.0,5689.0,6117.0,1.2246467991473532e-16,-1.0
Quesos,Queso mozzarella,Paquete 200g,2024,7,2024-07-01,6044,12,6,5063.0,6619.0,6043.0,5908.333333333333,-0.4999999999999997,-0.8660254037844388
Quesos,Queso mozzarella,Paquete 200g,2024,8,2024-08-01,1307,3,3,6044.0,5063.0,6619.0,5908.666666666667,-0.8660254037844385,-0.5000000000000004
Quesos,Queso mozzarella,Paquete 200g,2024,9,2024-09-01,3038,11,9,1307.0,6044.0,5063.0,4138.0,-1.0,-1.8369701987210297e-16
Quesos,Queso mozzarella,Paquete 200g,2024,10,2024-10-01,4910,11,7,3038.0,1307.0,6044.0,3463.0,-0.8660254037844386,0.5000000000000001
Quesos,Queso mozzarella,Paquete 200g,2024,11,2024-11-01,6671,17,12,4910.0,3038.0,1307.0,3085.0,-0.5000000000000004,0.8660254037844384
Quesos,Queso mozzarella,Paquete 200g,2024,12,2024-12-01,5414,12,7,6671.0,4910.0,3038.0,4873.0,-2.4492935982947064e-16,1.0
Quesos,Queso para untar,Tarrina 250g,2024,4,2024-04-01,3730,5,4,4294.0,3370.0,5453.0,4372.333333333333,0.8660254037844387,-0.4999999999999998
Quesos,Queso para untar,Tarrina 250g,2024,5,2024-05-01,3872,8,7,3730.0,4294.0,3370.0,3798.0,0.49999999999999994,-0.8660254037844387
Quesos,Queso para untar,Tarrina 250g,2024,6,2024-06-01,3669,7,7,3872.0,3730.0,4294.0,3965.3333333333335,1.2246467991473532e-16,-1.0
Quesos,Queso para untar,Tarrina 250g,2024,7,2024-07-01,2956,5,5,3669.0,3872.0,3730.0,3757.0,-0.4999999999999997,-0.8660254037844388
Quesos,Queso para untar,Tarrina 250g,2024,8,2024-08-01,3816,7,5,2956.0,3669.0,3872.0,3499.0,-0.8660254037844385,-0.5000000000000004
Quesos,Queso para untar,Tarrina 250g,2024,9,2024-09-01,4523,8,6,3816.0,2956.0,3669.0,3480.3333333333335,-1.0,-1.8369701987210297e-16
Quesos,Queso para untar,Tarrina 250g,2024,10,2024-10-01,4047,8,8,4523.0,3816.0,2956.0,3765.0,-0.8660254037844386,0.5000000000000001
Quesos,Queso para untar,Tarrina 250g,2024,11,2024-11-01,3759,8,7,4047.0,4523.0,3816.0,4128.666666666667,-0.5000000000000004,0.8660254037844384
Quesos,Queso para untar,Tarrina 250g,2024,12,2024-12-01,3912,9,7,3759.0,4047.0,4523.0,4109.666666666667,-2.4492935982947064e-16,1.0
Quesos,Queso parmesano,Rallado 150g,2024,4,2024-04-01,2596,6,5,3528.0,6545.0,5556.0,5209.666666666667,0.8660254037844387,-0.4999999999999998
Quesos,Queso parmesano,Rallado 150g,2024,5,2024-05-01,3074,7,6,2596.0,3528.0,6545.0,4223.0,0.49999999999999994,-0.8660254037844387
Quesos,Queso parmesano,Rallado 150g,2024,6,2024-06-01,2561,9,7,3074.0,2596.0,3528.0,3066.0,1.2246467991473532e-16,-1.0
Quesos,Queso parmesano,Rallado 150g,2024,7,2024-07-01,3057,6,6,2561.0,3074.0,2596.0,2743.6666666666665,-0.4999999999999997,-0.8660254037844388
Quesos,Queso parmesano,Rallado 150g,2024,8,2024-08-01,5502,8,6,3057.0,2561.0,3074.0,2897.3333333333335,-0.8660254037844385,-0.5000000000000004
Quesos,Queso parmesano,Rallado 150g,2024,9,2024-09-01,4449,10,7,5502.0,3057.0,2561.0,3706.6666666666665,-1.0,-1.8369701987210297e-16
Quesos,Queso parmesano,Rallado 150g,2024,10,2024-10-01,4872,9,6,4449.0,5502.0,3057.0,4336.0,-0.8660254037844386,0.5000000000000001
Quesos,Queso parmesano,Rallado 150g,2024,11,2024-11-01,3065,6,5,4872.0,4449.0,5502.0,4941.0,-0.5000000000000004,0.8660254037844384
Quesos,Queso parmesano,Rallado 150g,2024,12,2024-12-01,3200,5,4,3065.0,4872.0,4449.0,4128.666666666667,-2.4492935982947064e-16,1.0
Quesos,Queso ricota,Envase 250g,2024,4,2024-04-01,3251,7,6,5084.0,4797.0,4690.0,4857.0,0.8660254037844387,-0.4999999999999998
Quesos,Queso ricota,Envase 250g,2024,5,2024-05-01,7406,14,9,3251.0,5084.0,4797.0,4377.333333333333,0.49999999999999994,-0.8660254037844387
Quesos,Queso ricota,Envase 250g,2024,6,2024-06-01,7466,14,10,7406.0,3251.0,5084.0,5247.0,1.2246467991473532e-16,-1.0
Quesos,Queso ricota,Envase 250g,2024,7,2024-07-01,6985,11,9,7466.0,7406.0,3251.0,6041.0,-0.4999999999999997,-0.8660254037844388
Quesos,Queso ricota,Envase 250g,2024,8,2024-08-01,5574,9,8,6985.0,7466.0,7406.0,7285.666666666667,-0.8660254037844385,-0.5000000000000004
Quesos,Queso ricota,Envase 250g,2024,9,2024-09-01,4268,10,9,5574.0,6985.0,7466.0,6675.0,-1.0,-1.8369701987210297e-16
Quesos,Queso ricota,Envase 250g,2024,10,2024-10-01,7320,11,9,4268.0,5574.0,6985.0,5609.0,-0.8660254037844386,0.5000000000000001
Quesos,Queso ricota,Envase 250g,2024,11,2024-11-01,7654,13,9,7320.0,4268.0,5574.0,5720.666666666667,-0.5000000000000004,0.8660254037844384
Quesos,Queso ricota,Envase 250g,2024,12,2024-12-01,5232,8,7,7654.0,7320.0,4268.0,6414.0,-2.4492935982947064e-16,1.0
Yogur,Kumis,Botella 1L,2024,4,2024-04-01,11653,21,13,19845.0,12488.0,12219.0,14850.666666666666,0.8660254037844387,-0.4999999999999998
Yogur,Kumis,Botella 1L,2024,5,2024-05-01,19085,39,19,11653.0,19845.0,12488.0,14662.0,0.49999999999999994,-0.8660254037844387
Yogur,Kumis,Botella 1L,2024,6,2024-06-01,17700,35,19,19085.0,11653.0,19845.0,16861.0,1.2246467991473532e-16,-1.0
Yogur,Kumis,Botella 1L,2024,7,2024-07-01,16997,38,16,17700.0,19085.0,11653.0,16146.0,-0.4999999999999997,-0.8660254037844388
Yogur,Kumis,Botella 1L,2024,8,2024-08-01,16415,34,16,16997.0,17700.0,19085.0,17927.333333333332,-0.8660254037844385,-0.5000000000000004
Yogur,Kumis,Botella 1L,2024,9,2024-09-01,16629,30,17,16415.0,16997.0,17700.0,17037.333333333332,-1.0,-1.8369701987210297e-16
Yogur,Kumis,Botella 1L,2024,10,2024-10-01,18961,37,17,16629.0,16415.0,16997.0,16680.333333333332,-0.8660254037844386,0.5000000000000001
Yogur,Kumis,Botella 1L,2024,11,2024-11-01,13586,31,14,18961.0,16629.0,16415.0,17335.0,-0.5000000000000004,0.8660254037844384
Yogur,Kumis,Botella 1L,2024,12,2024-12-01,18523,35,17,13586.0,18961.0,16629.0,16392.0,-2.4492935982947064e-16,1.0
Yogur,Yogur con frutas,Individual,2024,4,2024-04-01,13916,28,15,12830.0,13862.0,18241.0,14977.666666666666,0.8660254037844387,-0.4999999999999998
Yogur,Yogur con frutas,Individual,2024,5,2024-05-01,19920,43,18,13916.0,12830.0,13862.0,13536.0,0.49999999999999994,-0.8660254037844387
Yogur,Yogur con frutas,Individual,2024,6,2024-06-01,19944,38,17,19920.0,13916.0,12830.0,15555.333333333334,1.2246467991473532e-16,-1.0
Yogur,Yogur con frutas,Individual,2024,7,2024-07-01,20654,41,16,19944.0,19920.0,13916.0,17926.666666666668,-0.4999999999999997,-0.8660254037844388
Yogur,Yogur con frutas,Individual,2024,8,2024-08-01,19994,37,15,20654.0,19944.0,19920.0,20172.666666666668,-0.8660254037844385,-0.5000000000000004
Yogur,Yogur con frutas,Individual,2024,9,2024-09-01,20823,38,17,19994.0,20654.0,19944.0,20197.333333333332,-1.0,-1.8369701987210297e-16
Yogur,Yogur con frutas,Individual,2024,10,2024-10-01,13467,29,15,20823.0,19994.0,20654.0,20490.333333333332,-0.8660254037844386,0.5000000000000001
Yogur,Yogur con frutas,Individual,2024,11,2024-11-01,17927,37,16,13467.0,20823.0,19994.0,18094.666666666668,-0.5000000000000004,0.8660254037844384
Yogur,Yogur con frutas,Individual,2024,12,2024-12-01,13450,29,13,17927.0,13467.0,20823.0,17405.666666666668,-2.4492935982947064e-16,1.0
Yogur,Yogur griego,Individual,2024,4,2024-04-01,17663,37,18,20764.0,11709.0,20887.0,17786.666666666668,0.8660254037844387,-0.4999999999999998
Yogur,Yogur griego,Individual,2024,5,2024-05-01,22266,40,17,17663.0,20764.0,11709.0,16712.0,0.49999999999999994,-0.8660254037844387
Yogur,Yogur griego,Individual,2024,6,2024-06-01,17809,30,14,22266.0,17663.0,20764.0,20231.0,1.2246467991473532e-16,-1.0
Yogur,Yogur griego,Individual,2024,7,2024-07-01,21133,42,17,17809.0,22266.0,17663.0,19246.0,-0.4999999999999997,-0.8660254037844388
Yogur,Yogur griego,Individual,2024,8,2024-08-01,13583,32,17,21133.0,17809.0,22266.0,20402.666666666668,-0.8660254037844385,-0.5000000000000004
Yogur,Yogur griego,Individual,2024,9,2024-09-01,13831,29,16,13583.0,21133.0,17809.0,17508.333333333332,-1.0,-1.8369701987210297e-16
Yogur,Yogur griego,Individual,2024,10,2024-10-01,21752,42,18,13831.0,13583.0,21133.0,16182.333333333334,-0.8660254037844386,0.5000000000000001
Yogur,Yogur griego,Individual,2024,11,2024-11-01,22614,45,17,21752.0,13831.0,13583.0,16388.666666666668,-0.5000000000000004,0.8660254037844384
Yogur,Yogur griego,Individual,2024,12,2024-12-01,13346,26,15,22614.0,21752.0,13831.0,19399.0,-2.4492935982947064e-16,1.0
Yogur,Yogur natural,Familiar 1L,2024,4,2024-04-01,8311,17,11,8603.0,9624.0,5657.0,7961.333333333333,0.8660254037844387,-0.4999999999999998
Yogur,Yogur natural,Familiar 1L,2024,5,2024-05-01,6993,15,11,8311.0,8603.0,9624.0,8846.0,0.49999999999999994,-0.8660254037844387
Yogur,Yogur natural,Familiar 1L,2024,6,2024-06-01,8287,15,12,6993.0,8311.0,8603.0,7969.0,1.2246467991473532e-16,-1.0
Yogur,Yogur natural,Familiar 1L,2024,7,2024-07-01,7568,16,10,8287.0,6993.0,8311.0,7863.666666666667,-0.4999999999999997,-0.8660254037844388
Yogur,Yogur natural,Familiar 1L,2024,8,2024-08-01,6722,13,9,7568.0,8287.0,6993.0,7616.0,-0.8660254037844385,-0.5000000000000004
Yogur,Yogur natural,Familiar 1L,2024,9,2024-09-01,9240,17,12,6722.0,7568.0,8287.0,7525.666666666667,-1.0,-1.8369701987210297e-16
Yogur,Yogur natural,Familiar 1L,2024,10,2024-10-01,11792,20,12,9240.0,6722.0,7568.0,7843.333333333333,-0.8660254037844386,0.5000000000000001
Yogur,Yogur natural,Familiar 1L,2024,11,2024-11-01,7655,16,11,11792.0,9240.0,6722.0,9251.333333333334,-0.5000000000000004,0.8660254037844384
Yogur,Yogur natural,Familiar 1L,2024,12,2024-12-01,5750,11,10,7655.0,11792.0,9240.0,9562.333333333334,-2.4492935982947064e-16,1.0
Yogur,Yogur natural,Individual,2024,4,2024-04-01,9454,17,12,8856.0,7158.0,16472.0,10828.666666666666,0.8660254037844387,-0.4999999999999998
Yogur,Yogur natural,Individual,2024,5,2024-05-01,10807,20,9,9454.0,8856.0,7158.0,8489.333333333334,0.49999999999999994,-0.8660254037844387
Yogur,Yogur natural,Individual,2024,6,2024-06-01,6009,13,8,10807.0,9454.0,8856.0,9705.666666666666,1.2246467991473532e-16,-1.0
Yogur,Yogur natural,Individual,2024,7,2024-07-01,8442,22,14,6009.0,10807.0,9454.0,8756.666666666666,-0.4999999999999997,-0.8660254037844388
Yogur,Yogur natural,Individual,2024,8,2024-08-01,6890,14,13,8442.0,6009.0,10807.0,8419.333333333334,-0.8660254037844385,-0.5000000000000004
Yogur,Yogur natural,Individual,2024,9,2024-09-01,5335,12,12,6890.0,8442.0,6009.0,7113.666666666667,-1.0,-1.8369701987210297e-16
Yogur,Yogur natural,Individual,2024,10,2024-10-01,6571,15,10,5335.0,6890.0,8442.0,6889.0,-0.8660254037844386,0.5000000000000001
Yogur,Yogur natural,Individual,2024,11,2024-11-01,4246,12,11,6571.0,5335.0,6890.0,6265.333333333333,-0.5000000000000004,0.8660254037844384
Yogur,Yogur natural,Individual,2024,12,2024-12-01,9524,19,13,4246.0,6571.0,5335.0,5384.0,-2.4492935982947064e-16,1.0
